Exchange,Token,Lotsize,Symbol,Tradingsymbol,Instrument,Expiry,Strike,Optiontype
NFO,74455,30,BANKNIFTY,BANKNIFTY24APR25C41900,OPTIDX,24-APR-2025,41900.00,CE
NFO,74454,30,BANKNIFTY,BANKNIFTY24APR25P41800,OPTIDX,24-APR-2025,41800.00,PE
NFO,74451,30,BANKNIFTY,BANKNIFTY24APR25C41800,OPTIDX,24-APR-2025,41800.00,CE
NFO,74450,30,BANKNIFTY,BANKNIFTY24APR25P41700,OPTIDX,24-APR-2025,41700.00,PE
NFO,74449,30,BANKNIFTY,BANKNIFTY24APR25C41700,OPTIDX,24-APR-2025,41700.00,CE
NFO,74448,30,BANKNIFTY,BANKNIFTY24APR25P41600,OPTIDX,24-APR-2025,41600.00,PE
NFO,74447,30,BANKNIFTY,BANKNIFTY24APR25C41600,OPTIDX,24-APR-2025,41600.00,CE
NFO,74446,30,BANKNIFTY,BANKNIFTY24APR25P41500,OPTIDX,24-APR-2025,41500.00,PE
NFO,74445,30,BANKNIFTY,BANKNIFTY24APR25C41500,OPTIDX,24-APR-2025,41500.00,CE
NFO,74444,30,BANKNIFTY,BANKNIFTY24APR25P41400,OPTIDX,24-APR-2025,41400.00,PE
NFO,74465,30,BANKNIFTY,BANKNIFTY24APR25C42300,OPTIDX,24-APR-2025,42300.00,CE
NFO,74466,30,BANKNIFTY,BANKNIFTY24APR25P42300,OPTIDX,24-APR-2025,42300.00,PE
NFO,74483,30,BANKNIFTY,BANKNIFTY24APR25C43200,OPTIDX,24-APR-2025,43200.00,CE
NFO,74482,30,BANKNIFTY,BANKNIFTY24APR25P43100,OPTIDX,24-APR-2025,43100.00,PE
NFO,74481,30,BANKNIFTY,BANKNIFTY24APR25C43100,OPTIDX,24-APR-2025,43100.00,CE
NFO,74480,30,BANKNIFTY,BANKNIFTY24APR25P43000,OPTIDX,24-APR-2025,43000.00,PE
NFO,74479,30,BANKNIFTY,BANKNIFTY24APR25C43000,OPTIDX,24-APR-2025,43000.00,CE
NFO,74478,30,BANKNIFTY,BANKNIFTY24APR25P42900,OPTIDX,24-APR-2025,42900.00,PE
NFO,74477,30,BANKNIFTY,BANKNIFTY24APR25C42900,OPTIDX,24-APR-2025,42900.00,CE
NFO,74476,30,BANKNIFTY,BANKNIFTY24APR25P42800,OPTIDX,24-APR-2025,42800.00,PE
NFO,74475,30,BANKNIFTY,BANKNIFTY24APR25C42800,OPTIDX,24-APR-2025,42800.00,CE
NFO,74474,30,BANKNIFTY,BANKNIFTY24APR25P42700,OPTIDX,24-APR-2025,42700.00,PE
NFO,74473,30,BANKNIFTY,BANKNIFTY24APR25C42700,OPTIDX,24-APR-2025,42700.00,CE
NFO,74472,30,BANKNIFTY,BANKNIFTY24APR25P42600,OPTIDX,24-APR-2025,42600.00,PE
NFO,74471,30,BANKNIFTY,BANKNIFTY24APR25C42600,OPTIDX,24-APR-2025,42600.00,CE
NFO,74470,30,BANKNIFTY,BANKNIFTY24APR25P42500,OPTIDX,24-APR-2025,42500.00,PE
NFO,74469,30,BANKNIFTY,BANKNIFTY24APR25C42500,OPTIDX,24-APR-2025,42500.00,CE
NFO,74468,30,BANKNIFTY,BANKNIFTY24APR25P42400,OPTIDX,24-APR-2025,42400.00,PE
NFO,74467,30,BANKNIFTY,BANKNIFTY24APR25C42400,OPTIDX,24-APR-2025,42400.00,CE
NFO,59548,30,BANKNIFTY,BANKNIFTY27MAR25C51900,OPTIDX,27-MAR-2025,51900.00,CE
NFO,59549,30,BANKNIFTY,BANKNIFTY27MAR25P51900,OPTIDX,27-MAR-2025,51900.00,PE
