Exchange,Token,Lotsize,Symbol,Tradingsymbol,Instrument,Expiry,Strike,Optiontype
BFO,1126970,15,BANKEX,BANKEX24AUG56900CE,OPTIDX,26-AUG-2024,56900,CE
BFO,1125638,15,BANKEX,BANKEX24AUG57000CE,OPTIDX,26-AUG-2024,57000,CE
BFO,1126823,15,BANKEX,BANKEX24AUG57100CE,OPTIDX,26-AUG-2024,57100,CE
BFO,1126446,15,BANKEX,BANKEX24AUG57200CE,OPTIDX,26-AUG-2024,57200,CE
BFO,1126886,15,BANKEX,BANKEX24AUG57300CE,OPTIDX,26-AUG-2024,57300,CE
BFO,1126538,15,BANKEX,BANKEX24AUG57400CE,OPTIDX,26-AUG-2024,57400,CE
BFO,1125614,15,BANKEX,BANKEX24AUG56400CE,OPTIDX,26-AUG-2024,56400,CE
BFO,1125880,15,BANKEX,BANKEX24AUG56300CE,OPTIDX,26-AUG-2024,56300,CE
BFO,1126635,15,BANKEX,BANKEX24AUG55300CE,OPTIDX,26-AUG-2024,55300,CE
BFO,1125561,15,BANKEX,BANKEX24AUG55400CE,OPTIDX,26-AUG-2024,55400,CE
BFO,1126728,15,BANKEX,BANKEX24AUG55500CE,OPTIDX,26-AUG-2024,55500,CE
BFO,1126346,15,BANKEX,BANKEX24AUG55600CE,OPTIDX,26-AUG-2024,55600,CE
BFO,1126840,15,BANKEX,BANKEX24AUG55700CE,OPTIDX,26-AUG-2024,55700,CE
BFO,1126472,15,BANKEX,BANKEX24AUG55800CE,OPTIDX,26-AUG-2024,55800,CE
BFO,1126913,15,BANKEX,BANKEX24AUG55900CE,OPTIDX,26-AUG-2024,55900,CE
BFO,1126247,15,BANKEX,BANKEX24AUG56000CE,OPTIDX,26-AUG-2024,56000,CE
BFO,1125811,15,BANKEX,BANKEX24AUG56100CE,OPTIDX,26-AUG-2024,56100,CE
BFO,1126366,15,BANKEX,BANKEX24AUG56200CE,OPTIDX,26-AUG-2024,56200,CE
BFO,1125488,15,BANKEX,BANKEX24AUG57500CE,OPTIDX,26-AUG-2024,57500,CE
