Exchange,Token,Lotsize,Symbol,Tradingsymbol,Instrument,Expiry,Strike,Optiontype
BSE,540396,1,MANOMAY,MANOMAY,B,,0,
BSE,540395,1,CHEMCRUX,CHEMCRUX,B,,0,
BSE,540393,1,SMLT,SMLT,B,,0,
BSE,540386,1,ONTIC,ONTIC,XT,,0,
BSE,540377,1,IFL,IFL,T,,0,
BSE,540376,1,DMART,DMART,A,,0,
BSE,540366,1,RADIOCITY,RADIOCITY,B,,0,
BSE,540361,1,DANUBE,DANUBE,XT,,0,
BSE,540360,1,LLFICL,LLFICL,X,,0,
BSE,540359,1,PARMAX,PARMAX,X,,0,
BSE,540318,1,SUERYAAKNI,SUERYAAKNI,XT,,0,
BSE,540311,1,JITFINFRA,JITFINFRA,T,,0,
BSE,540310,1,CFL,CFL,XT,,0,
BSE,540293,1,PRICOLLTD,PRICOLLTD,A,,0,
BSE,540270,1,RAIDEEPIND,RAIDEEPIND,XT,,0,
BSE,540268,1,TRU,TRU,B,,0,
BSE,540267,1,FLORACORP,FLORACORP,XT,,0,
BSE,540266,1,GLCL,GLCL,Z,,0,
BSE,540259,1,SHANGAR,SHANGAR,XT,,0,
BSE,540254,1,MTPL,MTPL,X,,0,
BSE,540252,1,VSL,VSL,B,,0,
BSE,540243,1,NEWLIGHT,NEWLIGHT,X,,0,
BSE,540222,1,LAURUSLABS,LAURUSLABS,A,,0,
BSE,540221,1,SHASHANK,SHASHANK,X,,0,
BSE,540212,1,TCIEXP,TCIEXP,A,,0,
BSE,540210,1,HEADSUP,HEADSUP,B,,0,
BSE,540205,1,AVL,AVL,B,,0,
BSE,540204,1,EIKO,EIKO,X,,0,
BSE,540203,1,SFL,SFL,A,,0,
BSE,540199,1,CMBL,CMBL,XT,,0,
BSE,540198,1,OSIAJEE,OSIAJEE,XT,,0,
BSE,540192,1,LKPSEC,LKPSEC,X,,0,
BSE,540190,1,FRANKLININD,FRANKLININD,XT,,0,
BSE,540181,1,SALEM,SALEM,X,,0,
BSE,540180,1,VBL,VBL,A,,0,
BSE,540175,1,REGENCY,REGENCY,X,,0,
BSE,540174,1,SOUTHERNIN,SOUTHERNIN,X,,0,
BSE,540173,1,PNBHOUSING,PNBHOUSING,A,,0,
BSE,540168,1,SUPRAPFSL,SUPRAPFSL,X,,0,
BSE,540159,1,PURPLE,PURPLE,XT,,0,
BSE,540154,1,IDFSENSEXE,IDFSENSEXE,A,,0,
BSE,540153,1,ENDURANCE,ENDURANCE,A,,0,
BSE,540147,1,SHASHIJIT,SHASHIJIT,B,,0,
BSE,540145,1,VALIANTORG,VALIANTORG,A,,0,
BSE,540143,1,SAGARSOFT,SAGARSOFT,X,,0,
BSE,540136,1,HPL,HPL,B,,0,
BSE,540135,1,ARCFIN,ARCFIN,X,,0,
BSE,540134,1,IISL,IISL,X,,0,
BSE,540133,1,ICICIPRULI,ICICIPRULI,A,,0,
BSE,540125,1,RADHIKAJWE,RADHIKAJWE,B,,0,
BSE,540124,1,GNA,GNA,B,,0,
BSE,540115,1,LTTS,LTTS,A,,0,
BSE,540108,1,TIAANC,TIAANC,X,,0,
BSE,540097,1,VISCO,VISCO,XT,,0,
BSE,540083,1,TVVISION,TVVISION,T,,0,
BSE,540081,1,GOVNOW,GOVNOW,T,,0,
BSE,540080,1,DHATRE,DHATRE,T,,0,
BSE,540079,1,SPRAYKING,SPRAYKING,B,,0,
BSE,540078,1,MITSU,MITSU,B,,0,
BSE,540073,1,BLS,BLS,A,,0,
BSE,540066,1,AMS,AMS,XT,,0,
BSE,540065,1,RBLBANK,RBLBANK,A,,0,
BSE,540064,1,FRETAIL,FRETAIL,Z,,0,
BSE,540063,1,ECS,ECS,X,,0,
BSE,540062,1,GOLDENCREST,GOLDENCREST,X,,0,
BSE,540061,1,BIGBLOC,BIGBLOC,B,,0,
BSE,540048,1,SPAL,SPAL,B,,0,
BSE,540047,1,DBL,DBL,A,,0,
BSE,540027,1,PTIL,PTIL,XT,,0,
BSE,540026,1,LAHL,LAHL,XT,,0,
BSE,540025,1,ADVENZYMES,ADVENZYMES,B,,0,
BSE,540023,1,COLORCHIPS,COLORCHIPS,X,,0,
BSE,540008,1,BSLSENETFG,BSLSENETFG,A,,0,
BSE,540006,1,EASTWEST,EASTWEST,X,,0,
BSE,540005,1,LTIM,LTIM,A,,0,
BSE,539997,1,KPL,KPL,B,,0,
BSE,539992,1,LLOYDSENGG,LLOYDSENGG,T,,0,
BSE,539991,1,CFEL,CFEL,X,,0,
BSE,539986,1,COMSYN,COMSYN,B,,0,
BSE,539984,1,HUIL,HUIL,X,,0,
BSE,539980,1,ICICIMCAP,ICICIMCAP,B,,0,
BSE,539979,1,DIGJAMLTD,DIGJAMLTD,T,,0,
BSE,539978,1,QUESS,QUESS,A,,0,
BSE,539963,1,ZEAL,ZEAL,B,,0,
BSE,539957,1,MGL,MGL,A,,0,
BSE,539956,1,TAALENT,TAALENT,X,,0,
BSE,539947,1,JLL,JLL,XT,,0,
BSE,539946,1,BAZELINTER,BAZELINTER,XT,,0,
BSE,539945,1,ICICINV20,ICICINV20,B,,0,
BSE,539939,1,YASHCHEM,YASHCHEM,X,,0,
BSE,539938,1,MIL,MIL,X,,0,
BSE,539927,1,LIKHAMI,LIKHAMI,XT,,0,
BSE,539921,1,SEIL,SEIL,B,,0,
BSE,539917,1,NAGARFERT,NAGARFERT,B,,0,
BSE,539911,1,SNIM,SNIM,X,,0,
BSE,539910,1,KOCL,KOCL,XT,,0,
BSE,539894,1,MADHAVIPL,MADHAVIPL,X,,0,
BSE,539889,1,PARAGMILK,PARAGMILK,B,,0,
BSE,539884,1,DARSHANORNA,DARSHANORNA,T,,0,
BSE,539883,1,PILANIINVS,PILANIINVS,B,,0,
BSE,539876,1,CROMPTON,CROMPTON,A,,0,
BSE,539875,1,RSDFIN,RSDFIN,X,,0,
BSE,539874,1,UJJIVAN,UJJIVAN,A,,0,
BSE,539872,1,BAJAJHCARE,BAJAJHCARE,B,,0,
BSE,539871,1,THYROCARE,THYROCARE,A,,0,
BSE,539854,1,HALDER,HALDER,X,,0,
BSE,539843,1,NINSYS,NINSYS,B,,0,
BSE,539841,1,LANCER,LANCER,B,,0,
BSE,539837,1,RPEL,RPEL,B,,0,
BSE,539835,1,SUPERIOR,SUPERIOR,X,,0,
BSE,539834,1,BALGOPAL,BALGOPAL,XT,,0,
BSE,539819,1,MUDRA,MUDRA,X,,0,
BSE,539814,1,LELAVOIR,LELAVOIR,X,,0,
BSE,539807,1,INFIBEAM,INFIBEAM,A,,0,
BSE,539800,1,CHDCHEM,CHDCHEM,B,,0,
BSE,539799,1,BHARATWIRE,BHARATWIRE,B,,0,
BSE,539798,1,UMIYA,UMIYA,X,,0,
BSE,539787,1,HCG,HCG,B,,0,
BSE,539785,1,PDMJEPAPER,PDMJEPAPER,B,,0,
BSE,539784,1,LICNFNHGP,LICNFNHGP,B,,0,
BSE,539773,1,ADVIKCA,ADVIKCA,X,,0,
BSE,539767,1,MNIL,MNIL,X,,0,
BSE,539761,1,VKAL,VKAL,XT,,0,
BSE,539760,1,RELICAB,RELICAB,B,,0,
BSE,539742,1,SIMBHALS,SIMBHALS,B,,0,
BSE,539730,1,FREDUN,FREDUN,X,,0,
BSE,539725,1,GOKULAGRO,GOKULAGRO,B,,0,
BSE,539697,1,HILIKS,HILIKS,XT,,0,
BSE,539692,1,IFINSER,IFINSER,X,,0,
BSE,539686,1,KPEL,KPEL,XT,,0,
BSE,539683,1,SHIVKAMAL,SHIVKAMAL,X,,0,
BSE,539682,1,LUCENT,LUCENT,T,,0,
BSE,539681,1,DAL,DAL,XT,,0,
BSE,539679,1,KAPILRAJ,KAPILRAJ,X,,0,
BSE,539678,1,QUICKHEAL,QUICKHEAL,B,,0,
BSE,539673,1,RCL,RCL,Z,,0,
BSE,539669,1,RGF,RGF,X,,0,
BSE,539662,1,BFLAFL,BFLAFL,X,,0,
BSE,539661,1,ACEMEN,ACEMEN,XT,,0,
BSE,539660,1,BESTAGRO,BESTAGRO,B,,0,
BSE,539659,1,VIDLI,VIDLI,B,,0,
BSE,539658,1,TEAMLEASE,TEAMLEASE,A,,0,
BSE,539636,1,PRECAM,PRECAM,B,,0,
BSE,539621,1,BCLENTERPR,BCLENTERPR,X,,0,
BSE,539620,1,KEIL,KEIL,XT,,0,
BSE,539607,1,BLUECLOUDS,BLUECLOUDS,XT,,0,
BSE,539599,1,KEL,KEL,X,,0,
BSE,539598,1,CGFL,CGFL,X,,0,
BSE,539596,1,DELTA,DELTA,X,,0,
BSE,539594,1,MISHTANN,MISHTANN,B,,0,
BSE,539593,1,SHIVA,SHIVA,XT,,0,
BSE,539584,1,SIPTL,SIPTL,X,,0,
BSE,539574,1,SCL,SCL,XT,,0,
BSE,539562,1,AARNAV,AARNAV,X,,0,
BSE,539561,1,REMLIFE,REMLIFE,X,,0,
BSE,539560,1,ABHIJIT,ABHIJIT,XT,,0,
BSE,539559,1,DDIL,DDIL,X,,0,
BSE,539552,1,FMEC,FMEC,XT,,0,
BSE,539551,1,NH,NH,A,,0,
BSE,539546,1,BNL,BNL,XT,,0,
BSE,539545,1,APOORVA,APOORVA,X,,0,
BSE,539544,1,ABHIINFRA,ABHIINFRA,X,,0,
BSE,539543,1,VALLEY,VALLEY,X,,0,
BSE,539542,1,LUXIND,LUXIND,B,,0,
BSE,539533,1,ELITECON,ELITECON,XT,,0,
BSE,539528,1,AAYUSH,AAYUSH,X,,0,
BSE,539527,1,CREATIVE,CREATIVE,XT,,0,
BSE,539526,1,SCTL,SCTL,T,,0,
BSE,539524,1,LALPATHLAB,LALPATHLAB,A,,0,
BSE,539523,1,ALKEM,ALKEM,A,,0,
BSE,539522,1,GROVY,GROVY,X,,0,
BSE,539519,1,MAYUKH,MAYUKH,XT,,0,
BSE,539518,1,UDAYJEW,UDAYJEW,X,,0,
BSE,539517,1,HDFCSENSEX,HDFCSENSEX,A,,0,
BSE,539516,1,HDFCNIFTY,HDFCNIFTY,B,,0,
BSE,539515,1,QUINT,QUINT,X,,0,
BSE,539506,1,ADCON,ADCON,XT,,0,
BSE,539495,1,RAJKOTINV,RAJKOTINV,X,,0,
BSE,539494,1,SMARTFIN,SMARTFIN,X,,0,
BSE,539492,1,GARBIFIN,GARBIFIN,XT,,0,
BSE,539488,1,TFLL,TFLL,XT,,0,
BSE,539487,1,LICNETFSEN,LICNETFSEN,A,,0,
BSE,539480,1,LICNETFN50,LICNETFN50,B,,0,
BSE,539479,1,GTV,GTV,X,,0,
BSE,539470,1,SHREEGANES,SHREEGANES,X,,0,
BSE,539469,1,PANORAMA,PANORAMA,X,,0,
BSE,539468,1,TFSL,TFSL,X,,0,
BSE,539450,1,SHK,SHK,B,,0,
BSE,539449,1,IGCIL,IGCIL,XT,,0,
BSE,539448,1,INDIGO,INDIGO,A,,0,
BSE,539447,1,BEARDSELL,BEARDSELL,T,,0,
BSE,539437,1,IDFCFIRSTB,IDFCFIRSTB,A,,0,
BSE,539436,1,COFFEEDAY,COFFEEDAY,A,,0,
BSE,539435,1,RFSL,RFSL,X,,0,
BSE,539434,1,BRIPORT,BRIPORT,X,,0,
BSE,539428,1,TEJNAKSH,TEJNAKSH,B,,0,
BSE,539409,1,NEERAJ,NEERAJ,XT,,0,
BSE,539408,1,KUBERJI,KUBERJI,XT,,0,
BSE,539407,1,GENCON,GENCON,T,,0,
BSE,539406,1,SWAGTAM,SWAGTAM,XT,,0,
BSE,539405,1,DITCO,DITCO,X,,0,
BSE,539404,1,SATIN,SATIN,B,,0,
BSE,539402,1,NAKSH,NAKSH,B,,0,
BSE,539400,1,MALLCOM,MALLCOM,B,,0,
BSE,539399,1,BELLACASA,BELLACASA,X,,0,
BSE,539398,1,VISHALBL,VISHALBL,T,,0,
BSE,539393,1,KCL,KCL,XT,,0,
BSE,539391,1,ACME,ACME,Z,,0,
BSE,539384,1,KRISHNACAP,KRISHNACAP,XT,,0,
BSE,539383,1,MINFY,MINFY,Z,,0,
BSE,539378,1,SML,SML,XT,,0,
BSE,539359,1,PRITIKAUTO,PRITIKAUTO,B,,0,
BSE,539354,1,POLYSPIN,POLYSPIN,X,,0,
BSE,539353,1,SALAUTO,SALAUTO,X,,0,
BSE,539346,1,SADBHIN,SADBHIN,T,,0,
BSE,539336,1,GUJGAS,GUJGAS,A,,0,
BSE,539334,1,SHREEPUSHK,SHREEPUSHK,B,,0,
BSE,539332,1,NAVKARCORP,NAVKARCORP,B,,0,
BSE,539331,1,VETO,VETO,B,,0,
BSE,539314,1,UNIAUTO,UNIAUTO,T,,0,
BSE,539313,1,UTINIFTETF,UTINIFTETF,B,,0,
BSE,539312,1,UTISENSETF,UTISENSETF,A,,0,
BSE,539310,1,THINKINK,THINKINK,B,,0,
BSE,539309,1,RAMASTEEL,RAMASTEEL,B,,0,
BSE,539304,1,CANOPYFIN,CANOPYFIN,X,,0,
BSE,539302,1,POWERMECH,POWERMECH,A,,0,
BSE,539301,1,ARVSMART,ARVSMART,B,,0,
BSE,539300,1,AKSPINTEX,AKSPINTEX,X,,0,
BSE,539290,1,OSWALGREEN,OSWALGREEN,B,,0,
BSE,539289,1,AURUM,AURUM,B,,0,
BSE,539288,1,AVI,AVI,X,,0,
BSE,539287,1,ORTINLAABS,ORTINLAABS,B,,0,
BSE,539278,1,SYMBIOX,SYMBIOX,X,,0,
BSE,539277,1,ALSTONE,ALSTONE,X,,0,
BSE,539276,1,KAYA,KAYA,B,,0,
BSE,539275,1,MSL,MSL,B,,0,
BSE,539268,1,SYNGENE,SYNGENE,A,,0,
BSE,539267,1,SAMSRITA,SAMSRITA,X,,0,
BSE,539255,1,STARDELTA,STARDELTA,XT,,0,
BSE,539254,1,ADANIENSOL,ADANIENSOL,A,,0,
BSE,539253,1,SURYAINDIA,SURYAINDIA,XT,,0,
BSE,539252,1,SCFL,SCFL,B,,0,
BSE,539251,1,BALKRISHNA,BALKRISHNA,B,,0,
BSE,539230,1,CHEMIESYNT,CHEMIESYNT,X,,0,
BSE,539228,1,GGPL,GGPL,XT,,0,
BSE,539227,1,LOYAL,LOYAL,X,,0,
BSE,539226,1,RUDRA,RUDRA,XT,,0,
BSE,539222,1,GROWINGTON,GROWINGTON,B,,0,
BSE,539221,1,SPORTKING,SPORTKING,B,,0,
BSE,539220,1,MISHKA,MISHKA,XT,,0,
BSE,539219,1,MUL,MUL,XT,,0,
BSE,539218,1,SAUMYA,SAUMYA,X,,0,
BSE,539217,1,SRESTHA,SRESTHA,X,,0,
BSE,539216,1,GARMNTMNTR,GARMNTMNTR,B,,0,
BSE,539206,1,GVBL,GVBL,X,,0,
BSE,539201,1,SATIA,SATIA,B,,0,
BSE,539199,1,SGFIN,SGFIN,B,,0,
BSE,539198,1,CAPFIN,CAPFIN,XT,,0,
BSE,539196,1,AEL,AEL,XT,,0,
BSE,539195,1,POEL,POEL,X,,0,
BSE,539190,1,DFL,DFL,XT,,0,
BSE,539189,1,ADHBHUTIN,ADHBHUTIN,XT,,0,
BSE,539177,1,AIIL,AIIL,T,,0,
BSE,539176,1,HAWAENG,HAWAENG,XT,,0,
BSE,539175,1,INDRAIND,INDRAIND,XT,,0,
BSE,539174,1,HELPAGE,HELPAGE,X,,0,
BSE,539151,1,ARFIN,ARFIN,X,,0,
BSE,539150,1,PNCINFRA,PNCINFRA,A,,0,
BSE,539149,1,ICSL,ICSL,XT,,0,
BSE,539148,1,SHIVALIK,SHIVALIK,B,,0,
BSE,539143,1,PANTH,PANTH,X,,0,
BSE,539141,1,UFO,UFO,B,,0,
BSE,539132,1,WARDWIZFBL,WARDWIZFBL,X,,0,
BSE,539126,1,MEP,MEP,B,,0,
BSE,539124,1,SARVOTTAM,SARVOTTAM,XT,,0,
BSE,539123,1,VBIND,VBIND,XT,,0,
BSE,539122,1,BODHTREE,BODHTREE,XT,,0,
BSE,539121,1,PALCO,PALCO,X,,0,
BSE,539120,1,BFFL,BFFL,X,,0,
BSE,539119,1,JAINMARMO,JAINMARMO,XT,,0,
BSE,539118,1,VRLLOG,VRLLOG,A,,0,
BSE,539117,1,SUJALA,SUJALA,XT,,0,
BSE,539115,1,ALAN SCOTT,ALAN SCOTT,XT,,0,
BSE,539113,1,PML,PML,XT,,0,
BSE,539112,1,SAB,SAB,XT,,0,
BSE,539111,1,SHESHAINDS,SHESHAINDS,X,,0,
BSE,539110,1,NORTHLINK,NORTHLINK,X,,0,
BSE,539097,1,URSUGAR,URSUGAR,B,,0,
BSE,539096,1,AANANDALAK,AANANDALAK,XT,,0,
BSE,539091,1,CITL,CITL,X,,0,
BSE,539090,1,RAJPUTANA,RAJPUTANA,XT,,0,
BSE,539083,1,INOXWIND,INOXWIND,A,,0,
BSE,539056,1,IMAGICAA,IMAGICAA,B,,0,
BSE,539046,1,MNKCMILTD,MNKCMILTD,T,,0,
BSE,539045,1,MNKALCOLTD,MNKALCOLTD,B,,0,
BSE,539044,1,MANAKSTELTD,MANAKSTELTD,B,,0,
BSE,539043,1,BKMINDST,BKMINDST,Z,,0,
BSE,539042,1,AGIIL,AGIIL,X,,0,
BSE,539040,1,TTIL,TTIL,X,,0,
BSE,539032,1,FRASER,FRASER,X,,0,
BSE,539031,1,SETFBSE100,SETFBSE100,A,,0,
BSE,539018,1,BEEKAY,BEEKAY,B,,0,
BSE,539017,1,STARHFL,STARHFL,X,,0,
BSE,539016,1,NEIL,NEIL,XT,,0,
BSE,539015,1,ORTEL,ORTEL,Z,,0,
BSE,539013,1,GITARENEW,GITARENEW,X,,0,
BSE,539012,1,MEGRISOFT,MEGRISOFT,X,,0,
BSE,539011,1,CHENFERRO,CHENFERRO,X,,0,
BSE,539006,1,PTCIL,PTCIL,A,,0,
BSE,539005,1,JAYATMA,JAYATMA,X,,0,
BSE,538992,1,SAPL,SAPL,X,,0,
BSE,538987,1,TALBROSENG,TALBROSENG,X,,0,
BSE,538979,1,GRNLAMIND,GRNLAMIND,A,,0,
BSE,538975,1,SHREESEC,SHREESEC,XT,,0,
BSE,538970,1,WARDINMOBI,WARDINMOBI,A,,0,
BSE,538965,1,CONCORD,CONCORD,X,,0,
BSE,538964,1,MERCURYLAB,MERCURYLAB,X,,0,
BSE,538962,1,MINDACORP,MINDACORP,A,,0,
BSE,538961,1,GENUSPAPER,GENUSPAPER,B,,0,
BSE,538952,1,ALFL,ALFL,X,,0,
BSE,538943,1,SONAL,SONAL,X,,0,
BSE,538942,1,MERCANTILE,MERCANTILE,X,,0,
BSE,538935,1,ABHIFIN,ABHIFIN,XT,,0,
BSE,538928,1,KARNAVATI,KARNAVATI,XT,,0,
BSE,538926,1,NAPL,NAPL,XT,,0,
BSE,538923,1,SOFCOM,SOFCOM,X,,0,
BSE,538922,1,COSYN,COSYN,XT,,0,
BSE,538920,1,VINCOFE,VINCOFE,XT,,0,
BSE,538918,1,VANICOM,VANICOM,X,,0,
BSE,538902,1,DHUNTEAIND,DHUNTEAIND,B,,0,
BSE,538897,1,SHRINIWAS,SHRINIWAS,XT,,0,
BSE,538896,1,KANCHI,KANCHI,X,,0,
BSE,538895,1,MIHIKA,MIHIKA,XT,,0,
BSE,538894,1,OCTAL,OCTAL,X,,0,
BSE,538891,1,MCLOUD,MCLOUD,B,,0,
BSE,538890,1,MKEXIM,MKEXIM,X,,0,
BSE,538882,1,EMERALD,EMERALD,X,,0,
BSE,538881,1,GALADAFIN,GALADAFIN,X,,0,
BSE,538875,1,SELLWIN,SELLWIN,X,,0,
BSE,538874,1,NEXUSSURGL,NEXUSSURGL,XT,,0,
BSE,538868,1,CSL,CSL,X,,0,
BSE,538863,1,AMARNATH,AMARNATH,XT,,0,
BSE,538862,1,MYMONEY,MYMONEY,XT,,0,
BSE,538860,1,PANAFIC,PANAFIC,X,,0,
BSE,538857,1,SCC,SCC,X,,0,
BSE,538838,1,ICL,ICL,X,,0,
BSE,538837,1,JSTL,JSTL,X,,0,
BSE,538836,1,MONTECARLO,MONTECARLO,B,,0,
BSE,538835,1,INTELLECT,INTELLECT,A,,0,
BSE,538834,1,JMJFIN,JMJFIN,X,,0,
BSE,538833,1,KAIZENAGRO,KAIZENAGRO,XT,,0,
BSE,538817,1,CAPPIPES,CAPPIPES,B,,0,
BSE,538812,1,AANCHALISP,AANCHALISP,XT,,0,
BSE,538795,1,SAPPL,SAPPL,X,,0,
BSE,538788,1,GILADAFINS,GILADAFINS,X,,0,
BSE,538787,1,GBFL,GBFL,X,,0,
BSE,538786,1,CIL,CIL,X,,0,
BSE,538778,1,KALYANCAP,KALYANCAP,X,,0,
BSE,538777,1,ASIACAP,ASIACAP,XT,,0,
BSE,538772,1,NIYOGIN,NIYOGIN,X,,0,
BSE,538770,1,CRANEINFRA,CRANEINFRA,XT,,0,
BSE,538742,1,PANABYTE,PANABYTE,X,,0,
BSE,538734,1,CEINSYSTECH,CEINSYSTECH,X,,0,
BSE,538732,1,VGCL,VGCL,X,,0,
BSE,538730,1,PDSL,PDSL,B,,0,
BSE,538715,1,DHABRIYA,DHABRIYA,XT,,0,
BSE,538714,1,SANGAMFIN,SANGAMFIN,X,,0,
BSE,538713,1,ATISHAY,ATISHAY,XT,,0,
BSE,538708,1,ETIL,ETIL,X,,0,
BSE,538707,1,RCCL,RCCL,X,,0,
BSE,538706,1,ULTRACAB,ULTRACAB,X,,0,
BSE,538685,1,SHEMAROO,SHEMAROO,B,,0,
BSE,538683,1,SENSEXBEES,SENSEXBEES,A,,0,
BSE,538674,1,CITYONLINE,CITYONLINE,Z,,0,
BSE,538668,1,NAYSAA,NAYSAA,B,,0,
BSE,538666,1,SHARDACROP,SHARDACROP,A,,0,
BSE,538652,1,HCLTD,HCLTD,X,,0,
BSE,538647,1,PURSHOTTAM,PURSHOTTAM,XT,,0,
BSE,538646,1,QGO,QGO,X,,0,
BSE,538635,1,SNOWMAN,SNOWMAN,B,,0,
BSE,538634,1,VRL,VRL,XT,,0,
BSE,538633,1,NCAPBUILBG,NCAPBUILBG,B,,0,
BSE,538632,1,NCAPBUILBD,NCAPBUILBD,B,,0,
BSE,538631,1,NCAPBULBDG,NCAPBULBDG,B,,0,
BSE,538630,1,NCAPBULBDD,NCAPBULBDD,B,,0,
BSE,538611,1,RTFL,RTFL,Z,,0,
BSE,538610,1,UNISON,UNISON,X,,0,
BSE,538609,1,GAJANANSEC,GAJANANSEC,XT,,0,
BSE,538607,1,TOYAMSL,TOYAMSL,XT,,0,
BSE,538598,1,VISHAL,VISHAL,B,,0,
BSE,538597,1,TTIENT,TTIENT,X,,0,
BSE,538596,1,QUANTBUILD,QUANTBUILD,X,,0,
BSE,538594,1,NCAPBUILAG,NCAPBUILAG,B,,0,
BSE,538593,1,NCAPBUILAD,NCAPBUILAD,B,,0,
BSE,538592,1,NCAPBULADG,NCAPBULADG,B,,0,
BSE,538591,1,NCAPBULADD,NCAPBULADD,B,,0,
BSE,538569,1,TRIVENIENT,TRIVENIENT,X,,0,
BSE,538568,1,FRUTION,FRUTION,XT,,0,
BSE,538567,1,GULFOILLUB,GULFOILLUB,B,,0,
BSE,538565,1,VISTARAMAR,VISTARAMAR,X,,0,
BSE,538564,1,JAMESWARREN,JAMESWARREN,X,,0,
BSE,538563,1,ADARSH,ADARSH,XT,,0,
BSE,538562,1,SKIPPER,SKIPPER,B,,0,
BSE,538556,1,ARMAN,ARMAN,X,,0,
BSE,538546,1,BRPL,BRPL,B,,0,
BSE,538542,1,GOLDCOINHF,GOLDCOINHF,X,,0,
BSE,538540,1,RLFL,RLFL,X,,0,
BSE,538539,1,JTAPARIA,JTAPARIA,XT,,0,
BSE,538521,1,YAANENT,YAANENT,X,,0,
BSE,538476,1,CTL,CTL,XT,,0,
BSE,538465,1,AMARSEC,AMARSEC,XT,,0,
BSE,538464,1,TPROJECT,TPROJECT,XT,,0,
BSE,538452,1,QUASAR,QUASAR,X,,0,
BSE,538451,1,WORTH,WORTH,XT,,0,
BSE,538446,1,MONEYBOXX,MONEYBOXX,B,,0,
BSE,538422,1,JACKSON,JACKSON,XT,,0,
BSE,538402,1,SPS,SPS,T,,0,
BSE,538401,1,METSL,METSL,X,,0,
BSE,538395,1,NAM,NAM,X,,0,
BSE,538382,1,WESTLEIRES,WESTLEIRES,XT,,0,
BSE,538365,1,INCREDIBLE,INCREDIBLE,T,,0,
BSE,538351,1,AFEL,AFEL,XT,,0,
BSE,538273,1,RESPONSINF,RESPONSINF,XT,,0,
BSE,538268,1,WONDERLA,WONDERLA,B,,0,
BSE,538212,1,SHARPINV,SHARPINV,X,,0,
BSE,538180,1,GOLDLINE,GOLDLINE,Z,,0,
BSE,538119,1,RNBDENIMS,RNBDENIMS,B,,0,
BSE,538092,1,VASUPRADA,VASUPRADA,X,,0,
BSE,538081,1,HARIAAPL,HARIAAPL,X,,0,
BSE,538057,1,CPSEETF,CPSEETF,A,,0,
BSE,537985,1,INFRONICS,INFRONICS,X,,0,
BSE,537839,1,PHOENIXTN,PHOENIXTN,XT,,0,
BSE,537820,1,VFL,VFL,T,,0,
BSE,537800,1,MANGIND,MANGIND,X,,0,
BSE,537785,1,RACE,RACE,B,,0,
BSE,537766,1,BCP,BCP,XT,,0,
BSE,537750,1,KIRANVYPAR,KIRANVYPAR,X,,0,
BSE,537709,1,HANSUGAR,HANSUGAR,X,,0,
BSE,537708,1,KOTAKNIFTY,KOTAKNIFTY,B,,0,
BSE,537707,1,ETT,ETT,X,,0,
BSE,537536,1,DENISCHEM,DENISCHEM,X,,0,
BSE,537524,1,VIAANINDUS,VIAANINDUS,Z,,0,
BSE,537483,1,NIF100BEES,NIF100BEES,B,,0,
BSE,537392,1,TAAZAINT,TAAZAINT,XT,,0,
BSE,537326,1,CHEMTECH,CHEMTECH,XT,,0,
BSE,537292,1,AGRITECH,AGRITECH,B,,0,
BSE,537291,1,NATHBIOGEN,NATHBIOGEN,B,,0,
BSE,537259,1,SUYOG,SUYOG,X,,0,
BSE,537254,1,RCIIND,RCIIND,Z,,0,
BSE,537253,1,SUNLOC,SUNLOC,X,,0,
BSE,537069,1,ARNOLD,ARNOLD,X,,0,
BSE,537008,1,ICICINF100,ICICINF100,B,,0,
BSE,537007,1,ICICINIFTY,ICICINIFTY,B,,0,
BSE,536974,1,CPL,CPL,X,,0,
BSE,536960,1,MOM100,MOM100,B,,0,
BSE,536868,1,INTELSOFT,INTELSOFT,XT,,0,
BSE,536773,1,JPOLYINVST,JPOLYINVST,B,,0,
BSE,536709,1,INDRENEW,INDRENEW,XT,,0,
BSE,536672,1,VCU,VCU,X,,0,
BSE,536659,1,PVVINFRA,PVVINFRA,X,,0,
BSE,536565,1,TRIMURTHI,TRIMURTHI,X,,0,
BSE,536507,1,FLFL,FLFL,Z,,0,
BSE,536493,1,JK AGRI,JK AGRI,X,,0,
BSE,536264,1,TIGERLOGS,TIGERLOGS,X,,0,
BSE,536073,1,JULIEN,JULIEN,XT,,0,
BSE,535958,1,ESSENTIA,ESSENTIA,B,,0,
BSE,535789,1,IBULHSGFIN,IBULHSGFIN,A,,0,
BSE,535755,1,ABFRL,ABFRL,A,,0,
BSE,535754,1,ORIENTCEM,ORIENTCEM,A,,0,
BSE,535730,1,KHOOBSURAT,KHOOBSURAT,X,,0,
BSE,535719,1,QUEST,QUEST,X,,0,
BSE,535693,1,BRAHMINFRA,BRAHMINFRA,XT,,0,
BSE,535667,1,IFINSEC,IFINSEC,XT,,0,
BSE,535657,1,OONE,OONE,X,,0,
BSE,535648,1,JUSTDIAL,JUSTDIAL,A,,0,
BSE,535621,1,SVGLOBAL,SVGLOBAL,X,,0,
BSE,535602,1,SHARDA,SHARDA,B,,0,
BSE,535601,1,SREEL,SREEL,B,,0,
BSE,535566,1,KIFS,KIFS,X,,0,
BSE,535458,1,NIBL,NIBL,B,,0,
